EntryID-nest,Code,Block,Plot,Subplot,Stratum,Forest,Treatment,Perimeter-trunk(cm),Placement-NOTES,Date-placed,Date-checked,Start,Collectors,Weather,Occupied,Alive,Ant appearance,AntSpCode,N coll.,N ants (camera),Brood,Cavity (mm),REPLACED,LOST+REPLACED,Notes-check,Moved to code,Date-final,Start-final,Collectors-final,Weather-final,Occupied-final,Ant appearance-final,AntSpCODE-final,Alive-final,N ants,Brood-final,Survived,Abandoned,Reoccupied,N workers,N soldiers,N queens,N larvae,N pupae,N eggs,LOST-FINAL,Notes-harvest,Notes-PK
1418,NP2-S5-D2-CA,NP2,NP2-S5,D2,CA,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,8,FALSE,FALSE,,NP5-S3-D2-CA,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1419,NP2-S5-D3-CA,NP2,NP2-S5,D3,CA,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP5-S3-D3-CA,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1420,NP2-S5-D4-CA,NP2,NP2-S5,D4,CA,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,10,FALSE,FALSE,plug missing,NP5-S3-D4-CA,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1421,NP2-S5-D1-UN,NP2,NP2-S5,D1,UN,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP5-S3-D1-UN,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1422,NP2-S5-D2-UN,NP2,NP2-S5,D2,UN,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,NP5-S3-D2-UN,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1423,NP2-S5-D3-UN,NP2,NP2-S5,D3,UN,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,NP5-S3-D3-UN,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1424,NP2-S5-D4-UN,NP2,NP2-S5,D4,UN,Numba Primary,same elevation,,,6/22/2022,8/22/2022,1/0/1900,Phil+Francis+Denwas,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP5-S3-D4-UN,9/17/2022,1/0/1900,Ali+Albert,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1425,NP4-S2-A1-CA,NP4,NP4-S2,A1,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-A1-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1426,NP4-S2-A2-CA,NP4,NP4-S2,A2,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,NP1-S4-A2-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1427,NP4-S2-A3-CA,NP4,NP4-S2,A3,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,string broke,NP1-S4-A3-CA,9/17/2022,,Manfred,,TRUE,Polyrhachis,POLY 028,TRUE,10,NO,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,,
1428,NP4-S2-A4-CA,NP4,NP4-S2,A4,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-A4-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1429,NP4-S2-A1-UN,NP4,NP4-S2,A1,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,NP1-S4-A1-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1430,NP4-S2-A2-UN,NP4,NP4-S2,A2,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,NP1-S4-A2-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1431,NP4-S2-A3-UN,NP4,NP4-S2,A3,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,NP1-S4-A3-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1432,NP4-S2-A4-UN,NP4,NP4-S2,A4,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-A4-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1433,NP4-S2-B1-CA,NP4,NP4-S2,B1,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,string broken,NP1-S4-B1-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1434,NP4-S2-B2-CA,NP4,NP4-S2,B2,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-B2-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1435,NP4-S2-B3-CA,NP4,NP4-S2,B3,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,NP1-S4-B3-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1436,NP4-S2-B4-CA,NP4,NP4-S2,B4,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-B4-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1437,NP4-S2-B1-UN,NP4,NP4-S2,B1,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-B1-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1438,NP4-S2-B2-UN,NP4,NP4-S2,B2,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,NP1-S4-B2-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1439,NP4-S2-B3-UN,NP4,NP4-S2,B3,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,NP1-S4-B3-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1440,NP4-S2-B4-UN,NP4,NP4-S2,B4,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-B4-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1441,NP4-S2-C1-CA,NP4,NP4-S2,C1,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-C1-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1442,NP4-S2-C2-CA,NP4,NP4-S2,C2,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-C2-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1443,NP4-S2-C3-CA,NP4,NP4-S2,C3,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-C3-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1444,NP4-S2-C4-CA,NP4,NP4-S2,C4,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-C4-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1445,NP4-S2-C1-UN,NP4,NP4-S2,C1,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-C1-UN,9/17/2022,,Manfred,,TRUE,Technomyrmex,PROL 002,TRUE,10,NO,FALSE,FALSE,FALSE,10,0,0,0,0,0,FALSE,,
1446,NP4-S2-C2-UN,NP4,NP4-S2,C2,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-C2-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1447,NP4-S2-C3-UN,NP4,NP4-S2,C3,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-C3-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1448,NP4-S2-C4-UN,NP4,NP4-S2,C4,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-C4-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1449,NP4-S2-D1-CA,NP4,NP4-S2,D1,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-D1-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1450,NP4-S2-D2-CA,NP4,NP4-S2,D2,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-D2-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1451,NP4-S2-D3-CA,NP4,NP4-S2,D3,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,NP1-S4-D3-CA,9/17/2022,,Manfred,,TRUE,Paraparatrechina,PARA 003,TRUE,90,YES,FALSE,FALSE,FALSE,90,0,0,29,0,0,FALSE,,ok
1452,NP4-S2-D4-CA,NP4,NP4-S2,D4,CA,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,string broken,NP1-S4-D4-CA,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1453,NP4-S2-D1-UN,NP4,NP4-S2,D1,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,NP1-S4-D1-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1454,NP4-S2-D2-UN,NP4,NP4-S2,D2,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,NP1-S4-D2-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1455,NP4-S2-D3-UN,NP4,NP4-S2,D3,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,NP1-S4-D3-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1456,NP4-S2-D4-UN,NP4,NP4-S2,D4,UN,Numba Primary,same elevation,,,6/6/2022,8/22/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP1-S4-D4-UN,9/17/2022,,Manfred,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1457,NP4-S3-A1-CA,NP4,NP4-S3,A1,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-A1-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1458,NP4-S3-A2-CA,NP4,NP4-S3,A2,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,,TRUE,TRUE,bamboo stuck,KP1-S3-A2-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1459,NP4-S3-A3-CA,NP4,NP4-S3,A3,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-A3-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1460,NP4-S3-A4-CA,NP4,NP4-S3,A4,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,8,FALSE,FALSE,,KP1-S3-A4-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1461,NP4-S3-A1-UN,NP4,NP4-S3,A1,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-A1-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1462,NP4-S3-A2-UN,NP4,NP4-S3,A2,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,KP1-S3-A2-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1463,NP4-S3-A3-UN,NP4,NP4-S3,A3,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-A3-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1464,NP4-S3-A4-UN,NP4,NP4-S3,A4,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-A4-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1465,NP4-S3-B1-CA,NP4,NP4-S3,B1,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,KP1-S3-B1-CA,9/21/2022,1/0/1900,Nils et al.,,TRUE,Crematogaster,CREM 003,TRUE,102,NO,FALSE,FALSE,FALSE,102,0,0,0,0,0,FALSE,two myrmecophile beetles,
1466,NP4-S3-B2-CA,NP4,NP4-S3,B2,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,KP1-S3-B2-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1467,NP4-S3-B3-CA,NP4,NP4-S3,B3,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-B3-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1468,NP4-S3-B4-CA,NP4,NP4-S3,B4,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-B4-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1469,NP4-S3-B1-UN,NP4,NP4-S3,B1,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-B1-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1470,NP4-S3-B2-UN,NP4,NP4-S3,B2,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-B2-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1471,NP4-S3-B3-UN,NP4,NP4-S3,B3,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,KP1-S3-B3-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1472,NP4-S3-B4-UN,NP4,NP4-S3,B4,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-B4-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1473,NP4-S3-C1-CA,NP4,NP4-S3,C1,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-C1-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1474,NP4-S3-C2-CA,NP4,NP4-S3,C2,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-C2-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1475,NP4-S3-C3-CA,NP4,NP4-S3,C3,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-C3-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1476,NP4-S3-C4-CA,NP4,NP4-S3,C4,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-C4-CA,9/21/2022,1/0/1900,Nils et al.,,TRUE,Colobopsis vitrea,CAMP 001,TRUE,51,YES,FALSE,FALSE,FALSE,48,3,0,3,0,0,FALSE,,
1477,NP4-S3-C1-UN,NP4,NP4-S3,C1,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-C1-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1478,NP4-S3-C2-UN,NP4,NP4-S3,C2,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-C2-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1479,NP4-S3-C3-UN,NP4,NP4-S3,C3,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,KP1-S3-C3-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1480,NP4-S3-C4-UN,NP4,NP4-S3,C4,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-C4-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1481,NP4-S3-D1-CA,NP4,NP4-S3,D1,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,KP1-S3-D1-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1482,NP4-S3-D2-CA,NP4,NP4-S3,D2,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,KP1-S3-D2-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1483,NP4-S3-D3-CA,NP4,NP4-S3,D3,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-D3-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1484,NP4-S3-D4-CA,NP4,NP4-S3,D4,CA,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-D4-CA,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1485,NP4-S3-D1-UN,NP4,NP4-S3,D1,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,KP1-S3-D1-UN,9/21/2022,1/0/1900,Nils et al.,,TRUE,Colobopsis vitrea,CAMP 001,TRUE,1,NO,FALSE,FALSE,FALSE,0,0,1,0,0,0,FALSE,queen,
1486,NP4-S3-D2-UN,NP4,NP4-S3,D2,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,KP1-S3-D2-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1487,NP4-S3-D3-UN,NP4,NP4-S3,D3,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,13,FALSE,FALSE,,KP1-S3-D3-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1488,NP4-S3-D4-UN,NP4,NP4-S3,D4,UN,Numba Primary,other elevation,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,10,FALSE,FALSE,,KP1-S3-D4-UN,9/21/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1489,NP4-S4-A1-CA,NP4,NP4-S4,A1,CA,Numba Primary,control,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,plug missing,NP4-S4-A1-CA,9/17/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1490,NP4-S4-A2-CA,NP4,NP4-S4,A2,CA,Numba Primary,control,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,9,FALSE,FALSE,,NP4-S4-A2-CA,9/17/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1491,NP4-S4-A3-CA,NP4,NP4-S4,A3,CA,Numba Primary,control,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP4-S4-A3-CA,9/17/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1492,NP4-S4-A4-CA,NP4,NP4-S4,A4,CA,Numba Primary,control,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,12,FALSE,FALSE,,NP4-S4-A4-CA,9/17/2022,1/0/1900,Nils et al.,,FALSE,,,FALSE,,,FALSE,FALSE,FALSE,,,,,,,FALSE,,
1493,NP4-S4-A1-UN,NP4,NP4-S4,A1,UN,Numba Primary,control,,,6/6/2022,8/23/2022,1/0/1900,Nils et al,,FALSE,FALSE,,,,,,11,FALSE,FALSE,,NP4-S4-A1-UN,9/17/2022,1/0/1900,Nils et al.,,TRUE,Paraparatrechina,PARA 001,TRUE,1,YES,FALSE,FALSE,FALSE,0,0,1,0,0,2,FALSE,queen,
