EntryID-bait,Code,Block,Plot,Subplot,Stratum,Forest,Season,Date-placed,Collectors,Start,Finish,Weather,Height(m),Ant character,Abundance,Collected,N coll.,AntSpCODE,NOTES PK,NOTES,Bait missing
2691,KP4-S3-A2-UN,KP4,KP4-S3,A2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2692,KP4-S3-A3-UN,KP4,KP4-S3,A3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2693,KP4-S3-A4-UN,KP4,KP4-S3,A4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2694,KP4-S3-B1-CA,KP4,KP4-S3,B1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,Podomyrma,2,TRUE,,,,,FALSE
2695,KP4-S3-B2-CA,KP4,KP4-S3,B2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2696,KP4-S3-B3-CA,KP4,KP4-S3,B3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2697,KP4-S3-B4-CA,KP4,KP4-S3,B4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2698,KP4-S3-B1-UN,KP4,KP4-S3,B1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2699,KP4-S3-B2-UN,KP4,KP4-S3,B2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2700,KP4-S3-B3-UN,KP4,KP4-S3,B3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2701,KP4-S3-B4-UN,KP4,KP4-S3,B4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2702,KP4-S3-C1-CA,KP4,KP4-S3,C1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2703,KP4-S3-C2-CA,KP4,KP4-S3,C2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,Crematogaster irritabilis,50 to 100,TRUE,,,,,FALSE
2704,KP4-S3-C3-CA,KP4,KP4-S3,C3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,Tetraponera,1,TRUE,,,,,FALSE
2705,KP4-S3-C4-CA,KP4,KP4-S3,C4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2706,KP4-S3-C1-UN,KP4,KP4-S3,C1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2707,KP4-S3-C2-UN,KP4,KP4-S3,C2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2708,KP4-S3-C3-UN,KP4,KP4-S3,C3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2709,KP4-S3-C4-UN,KP4,KP4-S3,C4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2710,KP4-S3-D1-CA,KP4,KP4-S3,D1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,Podomyrma,50 to 100,TRUE,,,,,FALSE
2711,KP4-S3-D2-CA,KP4,KP4-S3,D2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,Crematogaster irritabilis,>100,TRUE,,,,,FALSE
2712,KP4-S3-D3-CA,KP4,KP4-S3,D3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2713,KP4-S3-D4-CA,KP4,KP4-S3,D4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,,,,FALSE,,,,,FALSE
2714,KP4-S3-D1-UN,KP4,KP4-S3,D1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2715,KP4-S3-D2-UN,KP4,KP4-S3,D2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2716,KP4-S3-D3-UN,KP4,KP4-S3,D3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,Leptomyrmex,1,TRUE,,,,,FALSE
2717,KP4-S3-D4-UN,KP4,KP4-S3,D4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Phil+Salvador+Alex,1/0/1900,1/0/1900,sunny,1.5,,,FALSE,,,,,FALSE
2718,KP6-S3-A1-CA,KP6,KP6-S3,A1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,Crematogaster polita,>100,TRUE,,,,,FALSE
2719,KP6-S3-A2-CA,KP6,KP6-S3,A2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,Crematogaster polita,11 to 50,TRUE,,,,,FALSE
2720,KP6-S3-A3-CA,KP6,KP6-S3,A3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2721,KP6-S3-A4-CA,KP6,KP6-S3,A4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,Crematogaster polita,11 to 50,TRUE,,,,,FALSE
2722,KP6-S3-A1-UN,KP6,KP6-S3,A1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2723,KP6-S3-A2-UN,KP6,KP6-S3,A2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2724,KP6-S3-A3-UN,KP6,KP6-S3,A3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,Crematogaster polita,11 to 50,TRUE,,,,,FALSE
2725,KP6-S3-A4-UN,KP6,KP6-S3,A4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2726,KP6-S3-B1-CA,KP6,KP6-S3,B1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2727,KP6-S3-B2-CA,KP6,KP6-S3,B2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2728,KP6-S3-B3-CA,KP6,KP6-S3,B3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2729,KP6-S3-B4-CA,KP6,KP6-S3,B4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2730,KP6-S3-B1-UN,KP6,KP6-S3,B1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,Colobopsis vitrea,11 to 50,TRUE,,,,,FALSE
2731,KP6-S3-B2-UN,KP6,KP6-S3,B2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2732,KP6-S3-B3-UN,KP6,KP6-S3,B3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2733,KP6-S3-B4-UN,KP6,KP6-S3,B4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2734,KP6-S3-C1-CA,KP6,KP6-S3,C1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2735,KP6-S3-C2-CA,KP6,KP6-S3,C2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2736,KP6-S3-C3-CA,KP6,KP6-S3,C3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2737,KP6-S3-C4-CA,KP6,KP6-S3,C4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,Crematogaster polita,11 to 50,TRUE,,,,,FALSE
2738,KP6-S3-C1-UN,KP6,KP6-S3,C1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2739,KP6-S3-C2-UN,KP6,KP6-S3,C2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2740,KP6-S3-C3-UN,KP6,KP6-S3,C3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2741,KP6-S3-C4-UN,KP6,KP6-S3,C4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2742,KP6-S3-D1-CA,KP6,KP6-S3,D1,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2743,KP6-S3-D2-CA,KP6,KP6-S3,D2,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2744,KP6-S3-D3-CA,KP6,KP6-S3,D3,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,,,FALSE,,,,,FALSE
2745,KP6-S3-D4-CA,KP6,KP6-S3,D4,CA,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,,Crematogaster polita,11 to 50,TRUE,,,,,FALSE
2746,KP6-S3-D1-UN,KP6,KP6-S3,D1,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2747,KP6-S3-D2-UN,KP6,KP6-S3,D2,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2748,KP6-S3-D3-UN,KP6,KP6-S3,D3,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2749,KP6-S3-D4-UN,KP6,KP6-S3,D4,UN,Kausi Primary,Kausi Post-Poison Baiting,8/19/2022,Ali+Brian+Mathias,1/0/1900,1/0/1900,40% cloudy,1.5,,,FALSE,,,,,FALSE
2750,KP1-S1-A1-CA,KP1,KP1-S1,A1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2751,KP1-S1-A2-CA,KP1,KP1-S1,A2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,10 to 50,TRUE,,,,,FALSE
2752,KP1-S1-A3-CA,KP1,KP1-S1,A3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,1,TRUE,,,,,FALSE
2753,KP1-S1-A4-CA,KP1,KP1-S1,A4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Anonychomyrma,4,TRUE,,,,,FALSE
2754,KP1-S1-A1-UN,KP1,KP1-S1,A1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2755,KP1-S1-A2-UN,KP1,KP1-S1,A2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Crematogaster,4,TRUE,,,,,FALSE
2756,KP1-S1-A3-UN,KP1,KP1-S1,A3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2757,KP1-S1-A4-UN,KP1,KP1-S1,A4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Crematogaster,10 to 50,TRUE,,,,,FALSE
2758,KP1-S1-B1-CA,KP1,KP1-S1,B1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,50 to 100,TRUE,,,,,FALSE
2759,KP1-S1-B2-CA,KP1,KP1-S1,B2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,>100,TRUE,,,,,FALSE
2760,KP1-S1-B3-CA,KP1,KP1-S1,B3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,10 to 50,TRUE,,,,,FALSE
2761,KP1-S1-B4-CA,KP1,KP1-S1,B4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2762,KP1-S1-B1-UN,KP1,KP1-S1,B1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Crematogaster,3,TRUE,,,,,FALSE
2763,KP1-S1-B2-UN,KP1,KP1-S1,B2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2764,KP1-S1-B3-UN,KP1,KP1-S1,B3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2765,KP1-S1-B4-UN,KP1,KP1-S1,B4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Crematogaster,>100,TRUE,,,,,FALSE
2766,KP1-S1-C1-CA,KP1,KP1-S1,C1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,3,TRUE,,,,,FALSE
2767,KP1-S1-C2-CA,KP1,KP1-S1,C2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,10 to 50,TRUE,,,,,FALSE
2768,KP1-S1-C3-CA,KP1,KP1-S1,C3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2769,KP1-S1-C4-CA,KP1,KP1-S1,C4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2770,KP1-S1-C1-UN,KP1,KP1-S1,C1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2771,KP1-S1-C2-UN,KP1,KP1-S1,C2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Anonychomyrma,10 to 50,TRUE,,,,,FALSE
2772,KP1-S1-C3-UN,KP1,KP1-S1,C3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2773,KP1-S1-C4-UN,KP1,KP1-S1,C4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2774,KP1-S1-D1-CA,KP1,KP1-S1,D1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,10 to 50,TRUE,,,,,FALSE
2775,KP1-S1-D2-CA,KP1,KP1-S1,D2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,>100,TRUE,,,,,FALSE
2776,KP1-S1-D3-CA,KP1,KP1-S1,D3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster,50 to 100,TRUE,,,,,FALSE
2777,KP1-S1-D4-CA,KP1,KP1-S1,D4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2778,KP1-S1-D1-UN,KP1,KP1-S1,D1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Crematogaster,>100,TRUE,,,,,FALSE
2779,KP1-S1-D2-UN,KP1,KP1-S1,D2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2780,KP1-S1-D3-UN,KP1,KP1-S1,D3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Anonychomyrma,10 to 50,TRUE,,,,,FALSE
2781,KP1-S1-D4-UN,KP1,KP1-S1,D4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2782,KP1-S3-A1-CA,KP1,KP1-S3,A1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,10 to 50,TRUE,,,,,FALSE
2783,KP1-S3-A2-CA,KP1,KP1-S3,A2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,>100,TRUE,,,,,FALSE
2784,KP1-S3-A3-CA,KP1,KP1-S3,A3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Colobopsis,2,TRUE,,,,,FALSE
2785,KP1-S3-A4-CA,KP1,KP1-S3,A4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,>10,TRUE,,,,,FALSE
2786,KP1-S3-A1-UN,KP1,KP1-S3,A1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2787,KP1-S3-A2-UN,KP1,KP1-S3,A2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,Crematogaster polita,>100,TRUE,,,,,FALSE
2788,KP1-S3-A3-UN,KP1,KP1-S3,A3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2789,KP1-S3-A4-UN,KP1,KP1-S3,A4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2790,KP1-S3-B1-CA,KP1,KP1-S3,B1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,>100,TRUE,,,,,FALSE
2791,KP1-S3-B2-CA,KP1,KP1-S3,B2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,10 to 50,TRUE,,,,,FALSE
2792,KP1-S3-B3-CA,KP1,KP1-S3,B3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2793,KP1-S3-B4-CA,KP1,KP1-S3,B4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster irritabilis,10 to 50,TRUE,,,,,FALSE
2794,KP1-S3-B1-UN,KP1,KP1-S3,B1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2795,KP1-S3-B2-UN,KP1,KP1-S3,B2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2796,KP1-S3-B3-UN,KP1,KP1-S3,B3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2797,KP1-S3-B4-UN,KP1,KP1-S3,B4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2798,KP1-S3-C1-CA,KP1,KP1-S3,C1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,10 to 50,TRUE,,,,,FALSE
2799,KP1-S3-C2-CA,KP1,KP1-S3,C2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2800,KP1-S3-C3-CA,KP1,KP1-S3,C3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,>100,TRUE,,,,,FALSE
2801,KP1-S3-C4-CA,KP1,KP1-S3,C4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster irritabilis,10 to 50,TRUE,,,,,FALSE
2802,KP1-S3-C1-UN,KP1,KP1-S3,C1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2803,KP1-S3-C2-UN,KP1,KP1-S3,C2,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2804,KP1-S3-C3-UN,KP1,KP1-S3,C3,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2805,KP1-S3-C4-UN,KP1,KP1-S3,C4,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
2806,KP1-S3-D1-CA,KP1,KP1-S3,D1,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster polita,10 to 50,TRUE,,,,,FALSE
2807,KP1-S3-D2-CA,KP1,KP1-S3,D2,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2808,KP1-S3-D3-CA,KP1,KP1-S3,D3,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,,,FALSE,,,,,FALSE
2809,KP1-S3-D4-CA,KP1,KP1-S3,D4,CA,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,,Crematogaster irritabilis,10 to 50,TRUE,,,,,FALSE
2810,KP1-S3-D1-UN,KP1,KP1-S3,D1,UN,Kausi Primary,Kausi September Baiting,9/21/2022,Nils et al.,1/0/1900,1/0/1900,cloudy with rain at the end,1.5,,,FALSE,,,,,FALSE
